job_id,job_title,industry,location,salary_usd,skills_required,remote_option,company_size,posting_date
5429,Sustainability Analyst,Green Tech,Tokyo,94756,"Climate Data Analysis, Energy Modeling",No,Medium,2025-01-16
5430,Smart Contract Engineer,Blockchain,Singapore,185238,"Ethereum, Rust",No,Large,2025-02-13
5431,Quantum Researcher,Quantum Computing,Singapore,223734,"Linear Algebra, Quantum Algorithms",No,Medium,2025-07-03
5432,Blockchain Developer,Blockchain,Berlin,112767,"Ethereum, Rust",Yes,Large,2025-05-06
5433,Blockchain Developer,Blockchain,Berlin,57637,"Solidity, Rust",No,Large,2025-03-17
5434,Renewable Energy Engineer,Green Tech,Berlin,239023,"Energy Modeling, Climate Data Analysis",No,Large,2025-06-18
5435,ML Researcher,AI,Singapore,129581,"PyTorch, Python",No,Large,2025-12-07
5436,Data Scientist,AI,Dubai,116292,"PyTorch, TensorFlow",No,Large,2025-04-11
5437,Renewable Energy Engineer,Green Tech,London,185321,"Climate Data Analysis, Energy Modeling",No,Small,2025-01-18
5438,Smart Contract Engineer,Blockchain,Tokyo,54755,"Ethereum, Rust",No,Medium,2025-03-15
5439,Sustainability Analyst,Green Tech,Tokyo,109684,"Energy Modeling, Climate Data Analysis",Yes,Medium,2025-11-04
5440,Blockchain Developer,Blockchain,London,121182,"Ethereum, Solidity",Yes,Medium,2025-08-09
5441,Renewable Energy Engineer,Green Tech,Tokyo,221807,"Climate Data Analysis, Energy Modeling",Yes,Large,2025-04-25
5442,Smart Contract Engineer,Blockchain,Singapore,192517,"Solidity, Rust",No,Large,2025-11-05
5443,Sustainability Analyst,Green Tech,Tokyo,121650,"Climate Data Analysis, Energy Modeling",No,Large,2025-08-23
5444,Quantum Software Developer,Quantum Computing,Tokyo,52045,"Quantum Algorithms, Qiskit",No,Small,2025-04-02
5445,Quantum Software Developer,Quantum Computing,London,58609,"Linear Algebra, Quantum Algorithms",Yes,Medium,2025-05-08
5446,Sustainability Analyst,Green Tech,New York,130438,"Climate Data Analysis, Energy Modeling",Yes,Large,2025-03-04
5447,Smart Contract Engineer,Blockchain,London,210986,"Ethereum, Solidity",No,Small,2025-10-21
5448,AI Engineer,AI,Berlin,115177,"PyTorch, TensorFlow",No,Large,2025-06-26
5449,Renewable Energy Engineer,Green Tech,New York,96121,"Climate Data Analysis, Energy Modeling",No,Medium,2025-10-14
5450,Quantum Software Developer,Quantum Computing,Dubai,173258,"Linear Algebra, Qiskit",Yes,Medium,2025-06-05
5451,Quantum Software Developer,Quantum Computing,Tokyo,147041,"Quantum Algorithms, Qiskit",No,Small,2025-02-23
5452,Data Scientist,AI,London,214959,"Python, PyTorch",No,Medium,2025-01-04
5453,Blockchain Developer,Blockchain,New York,59406,"Ethereum, Solidity",Yes,Large,2025-11-03
5454,Quantum Software Developer,Quantum Computing,Berlin,151202,"Qiskit, Quantum Algorithms",No,Small,2025-09-29
5455,Smart Contract Engineer,Blockchain,Berlin,119474,"Rust, Solidity",Yes,Large,2025-12-15
5456,AI Engineer,AI,Berlin,182770,"Python, PyTorch",Yes,Large,2025-08-07
5457,Quantum Researcher,Quantum Computing,London,74976,"Qiskit, Linear Algebra",No,Small,2025-05-16
5458,Smart Contract Engineer,Blockchain,Berlin,204564,"Ethereum, Solidity",Yes,Medium,2025-02-03
5459,Data Scientist,AI,Singapore,176503,"TensorFlow, Python",Yes,Large,2025-06-11
5460,Quantum Software Developer,Quantum Computing,London,137005,"Quantum Algorithms, Linear Algebra",Yes,Small,2025-08-01
5461,Smart Contract Engineer,Blockchain,Berlin,224366,"Solidity, Rust",Yes,Large,2025-09-03
5462,Blockchain Developer,Blockchain,London,68807,"Rust, Solidity",Yes,Small,2025-04-14
5463,Blockchain Developer,Blockchain,London,147680,"Rust, Ethereum",No,Medium,2025-02-17
5464,Renewable Energy Engineer,Green Tech,New York,209662,"Climate Data Analysis, Energy Modeling",No,Large,2025-04-03
5465,Sustainability Analyst,Green Tech,New York,57810,"Energy Modeling, Climate Data Analysis",Yes,Large,2025-04-03
5466,Data Scientist,AI,New York,140971,"TensorFlow, PyTorch",Yes,Small,2025-06-17
5467,Smart Contract Engineer,Blockchain,Singapore,112288,"Rust, Ethereum",No,Medium,2025-02-13
5468,ML Researcher,AI,Dubai,115946,"Python, TensorFlow",Yes,Large,2025-09-29
5469,Smart Contract Engineer,Blockchain,New York,134380,"Solidity, Ethereum",Yes,Large,2025-01-12
5470,Sustainability Analyst,Green Tech,Tokyo,138582,"Energy Modeling, Climate Data Analysis",Yes,Medium,2025-02-08
5471,Smart Contract Engineer,Blockchain,Dubai,191696,"Rust, Ethereum",No,Medium,2025-05-11
5472,Blockchain Developer,Blockchain,Berlin,127424,"Ethereum, Solidity",No,Large,2025-02-27
5473,Smart Contract Engineer,Blockchain,London,58957,"Ethereum, Solidity",Yes,Small,2025-10-18
5474,Smart Contract Engineer,Blockchain,London,151175,"Solidity, Rust",No,Medium,2025-04-05
5475,ML Researcher,AI,Tokyo,165816,"TensorFlow, Python",No,Medium,2025-08-15
5476,Blockchain Developer,Blockchain,Dubai,153358,"Ethereum, Solidity",Yes,Small,2025-07-17
5477,Sustainability Analyst,Green Tech,Berlin,115031,"Energy Modeling, Climate Data Analysis",No,Large,2025-05-11
5478,Renewable Energy Engineer,Green Tech,New York,114791,"Climate Data Analysis, Energy Modeling",Yes,Medium,2025-05-25
5479,AI Engineer,AI,London,228480,"TensorFlow, PyTorch",No,Small,2025-03-01
5480,Quantum Researcher,Quantum Computing,Berlin,159630,"Quantum Algorithms, Qiskit",Yes,Small,2025-11-28
5481,Data Scientist,AI,Dubai,93872,"PyTorch, TensorFlow",Yes,Medium,2025-06-17
5482,Smart Contract Engineer,Blockchain,Dubai,183500,"Rust, Solidity",Yes,Medium,2025-05-24
5483,Data Scientist,AI,Singapore,113343,"TensorFlow, PyTorch",Yes,Medium,2025-12-06
5484,Data Scientist,AI,Singapore,155992,"Python, PyTorch",No,Medium,2025-08-27
5485,Data Scientist,AI,London,64702,"Python, TensorFlow",No,Medium,2025-04-11
5486,Quantum Software Developer,Quantum Computing,Dubai,91409,"Qiskit, Quantum Algorithms",No,Medium,2025-06-09
5487,Data Scientist,AI,New York,244935,"TensorFlow, Python",Yes,Large,2025-04-20
5488,AI Engineer,AI,London,104341,"Python, PyTorch",Yes,Small,2025-02-04
5489,Blockchain Developer,Blockchain,Dubai,215653,"Solidity, Ethereum",No,Medium,2025-05-08
5490,Quantum Researcher,Quantum Computing,Singapore,204767,"Qiskit, Quantum Algorithms",No,Medium,2025-07-27
5491,ML Researcher,AI,Singapore,217046,"PyTorch, TensorFlow",Yes,Small,2025-11-15
5492,Sustainability Analyst,Green Tech,Singapore,113899,"Energy Modeling, Climate Data Analysis",Yes,Medium,2025-11-11
5493,Smart Contract Engineer,Blockchain,Berlin,150216,"Ethereum, Rust",Yes,Small,2025-05-30
5494,Data Scientist,AI,Tokyo,58314,"Python, PyTorch",Yes,Small,2025-12-14
5495,Sustainability Analyst,Green Tech,Dubai,168078,"Climate Data Analysis, Energy Modeling",No,Small,2025-08-03
5496,Renewable Energy Engineer,Green Tech,Dubai,55413,"Energy Modeling, Climate Data Analysis",Yes,Small,2025-11-02
5497,ML Researcher,AI,Dubai,145923,"PyTorch, TensorFlow",Yes,Large,2025-12-24
5498,Sustainability Analyst,Green Tech,Berlin,137269,"Energy Modeling, Climate Data Analysis",Yes,Small,2025-05-25
5499,Sustainability Analyst,Green Tech,London,240172,"Climate Data Analysis, Energy Modeling",No,Medium,2025-04-30
5500,ML Researcher,AI,Dubai,188241,"Python, TensorFlow",Yes,Large,2025-02-19
5501,Blockchain Developer,Blockchain,Tokyo,65551,"Solidity, Rust",Yes,Small,2025-11-01
5502,Sustainability Analyst,Green Tech,Tokyo,195328,"Energy Modeling, Climate Data Analysis",Yes,Large,2025-09-18
5503,ML Researcher,AI,New York,175480,"PyTorch, Python",Yes,Medium,2025-11-19
5504,Quantum Researcher,Quantum Computing,Dubai,64618,"Qiskit, Linear Algebra",Yes,Large,2025-01-23
5505,Quantum Researcher,Quantum Computing,Dubai,111090,"Linear Algebra, Qiskit",Yes,Small,2025-05-20
5506,ML Researcher,AI,Singapore,160629,"Python, TensorFlow",Yes,Small,2025-02-26
5507,Sustainability Analyst,Green Tech,Singapore,201602,"Climate Data Analysis, Energy Modeling",No,Small,2025-01-22
5508,Quantum Researcher,Quantum Computing,London,79398,"Quantum Algorithms, Qiskit",Yes,Small,2025-12-05
5509,ML Researcher,AI,London,99170,"TensorFlow, Python",No,Medium,2025-09-03
5510,ML Researcher,AI,London,155779,"PyTorch, Python",Yes,Large,2025-01-30
5511,Quantum Researcher,Quantum Computing,New York,181256,"Qiskit, Linear Algebra",Yes,Large,2025-08-07
5512,AI Engineer,AI,New York,65061,"PyTorch, Python",No,Small,2025-02-27
5513,Quantum Researcher,Quantum Computing,New York,216635,"Linear Algebra, Qiskit",Yes,Small,2025-06-22
5514,Quantum Researcher,Quantum Computing,Singapore,79719,"Linear Algebra, Quantum Algorithms",Yes,Small,2025-11-14
5515,Sustainability Analyst,Green Tech,New York,104491,"Energy Modeling, Climate Data Analysis",Yes,Small,2025-01-13
5516,AI Engineer,AI,Tokyo,245039,"PyTorch, Python",No,Medium,2025-01-05
5517,Quantum Software Developer,Quantum Computing,Singapore,119146,"Linear Algebra, Qiskit",No,Large,2025-12-08
5518,Renewable Energy Engineer,Green Tech,Tokyo,209173,"Energy Modeling, Climate Data Analysis",Yes,Small,2025-09-05
5519,ML Researcher,AI,Berlin,50957,"TensorFlow, Python",No,Large,2025-11-29
5520,Quantum Software Developer,Quantum Computing,Singapore,141964,"Linear Algebra, Qiskit",No,Large,2025-12-10
5521,Smart Contract Engineer,Blockchain,Tokyo,172702,"Ethereum, Solidity",No,Small,2025-02-10
5522,Renewable Energy Engineer,Green Tech,Berlin,132501,"Climate Data Analysis, Energy Modeling",No,Medium,2025-03-16
5523,Quantum Software Developer,Quantum Computing,Tokyo,55775,"Qiskit, Linear Algebra",No,Large,2025-12-07
5524,ML Researcher,AI,Singapore,86934,"PyTorch, TensorFlow",Yes,Medium,2025-07-21
5525,Sustainability Analyst,Green Tech,Tokyo,120841,"Energy Modeling, Climate Data Analysis",Yes,Large,2025-03-30
5526,Renewable Energy Engineer,Green Tech,Singapore,215533,"Climate Data Analysis, Energy Modeling",No,Medium,2025-08-10
5527,Blockchain Developer,Blockchain,Tokyo,130433,"Solidity, Ethereum",Yes,Large,2025-03-01
5528,Blockchain Developer,Blockchain,Tokyo,109113,"Rust, Ethereum",No,Large,2025-09-12
5529,AI Engineer,AI,Tokyo,93677,"Python, PyTorch",No,Small,2025-01-25
5530,Quantum Software Developer,Quantum Computing,New York,171273,"Linear Algebra, Qiskit",No,Small,2025-08-27
5531,Smart Contract Engineer,Blockchain,New York,151142,"Ethereum, Solidity",No,Small,2025-12-26
5532,Blockchain Developer,Blockchain,Singapore,79838,"Rust, Ethereum",Yes,Small,2025-08-09
5533,Sustainability Analyst,Green Tech,New York,221758,"Energy Modeling, Climate Data Analysis",No,Small,2025-08-14
5534,ML Researcher,AI,Singapore,172090,"Python, PyTorch",Yes,Large,2025-08-21
5535,Quantum Software Developer,Quantum Computing,London,165190,"Linear Algebra, Qiskit",No,Large,2025-03-03
5536,Blockchain Developer,Blockchain,Tokyo,240018,"Solidity, Ethereum",No,Small,2025-07-26
5537,Smart Contract Engineer,Blockchain,London,185684,"Solidity, Rust",No,Small,2025-08-05
5538,Quantum Software Developer,Quantum Computing,Singapore,194991,"Qiskit, Linear Algebra",No,Large,2025-03-22
5539,Quantum Researcher,Quantum Computing,Tokyo,100894,"Linear Algebra, Quantum Algorithms",Yes,Small,2025-09-30
5540,ML Researcher,AI,Dubai,165946,"PyTorch, Python",No,Medium,2025-06-04
5541,Smart Contract Engineer,Blockchain,Singapore,189224,"Solidity, Rust",No,Large,2025-07-02
5542,Quantum Software Developer,Quantum Computing,Berlin,162500,"Quantum Algorithms, Linear Algebra",Yes,Medium,2025-09-26
5543,Renewable Energy Engineer,Green Tech,London,106839,"Climate Data Analysis, Energy Modeling",Yes,Medium,2025-02-20
5544,Smart Contract Engineer,Blockchain,New York,152697,"Rust, Ethereum",No,Medium,2025-10-20
5545,Quantum Software Developer,Quantum Computing,Singapore,85694,"Qiskit, Linear Algebra",No,Medium,2025-10-11
5546,Quantum Researcher,Quantum Computing,Singapore,88595,"Quantum Algorithms, Linear Algebra",Yes,Small,2025-02-02
5547,Quantum Software Developer,Quantum Computing,Dubai,69382,"Linear Algebra, Qiskit",No,Large,2025-09-25
5548,Blockchain Developer,Blockchain,New York,100433,"Solidity, Rust",Yes,Small,2025-08-28
5549,Renewable Energy Engineer,Green Tech,Singapore,93161,"Energy Modeling, Climate Data Analysis",Yes,Medium,2025-12-26
5550,Blockchain Developer,Blockchain,Dubai,94925,"Solidity, Ethereum",Yes,Large,2025-10-17
5551,ML Researcher,AI,Dubai,126641,"TensorFlow, PyTorch",Yes,Large,2025-01-04
5552,Blockchain Developer,Blockchain,New York,155004,"Solidity, Ethereum",Yes,Large,2025-02-06
5553,Quantum Software Developer,Quantum Computing,Berlin,245278,"Qiskit, Linear Algebra",Yes,Small,2025-10-16
5554,Smart Contract Engineer,Blockchain,Tokyo,105680,"Rust, Ethereum",No,Medium,2025-01-20
5555,Quantum Researcher,Quantum Computing,Tokyo,141435,"Linear Algebra, Quantum Algorithms",Yes,Medium,2025-02-21
5556,AI Engineer,AI,New York,110025,"PyTorch, TensorFlow",No,Large,2025-01-24
5557,Blockchain Developer,Blockchain,Tokyo,129476,"Rust, Ethereum",No,Small,2025-12-03
5558,Smart Contract Engineer,Blockchain,New York,156225,"Ethereum, Rust",No,Medium,2025-09-21
5559,Sustainability Analyst,Green Tech,Singapore,205073,"Energy Modeling, Climate Data Analysis",Yes,Large,2025-01-31
5560,ML Researcher,AI,Singapore,238293,"TensorFlow, Python",Yes,Medium,2025-12-25
5561,Smart Contract Engineer,Blockchain,Singapore,139747,"Solidity, Ethereum",Yes,Medium,2025-04-20
5562,Sustainability Analyst,Green Tech,Dubai,200533,"Energy Modeling, Climate Data Analysis",No,Small,2025-12-13
5563,AI Engineer,AI,Berlin,68853,"PyTorch, TensorFlow",Yes,Medium,2025-12-26
5564,AI Engineer,AI,Tokyo,83034,"TensorFlow, Python",Yes,Small,2025-08-17
5565,Sustainability Analyst,Green Tech,London,158598,"Energy Modeling, Climate Data Analysis",No,Large,2025-09-29
5566,Sustainability Analyst,Green Tech,New York,88592,"Energy Modeling, Climate Data Analysis",Yes,Medium,2025-04-15
5567,AI Engineer,AI,London,130688,"PyTorch, Python",No,Large,2025-02-26
5568,Data Scientist,AI,Tokyo,95371,"Python, PyTorch",Yes,Medium,2025-03-22
5569,Renewable Energy Engineer,Green Tech,Berlin,118610,"Energy Modeling, Climate Data Analysis",No,Medium,2025-07-29
5570,Blockchain Developer,Blockchain,Tokyo,162875,"Solidity, Rust",Yes,Medium,2025-01-07
5571,ML Researcher,AI,Berlin,121678,"Python, PyTorch",No,Medium,2025-08-15
5572,Sustainability Analyst,Green Tech,Berlin,170522,"Energy Modeling, Climate Data Analysis",No,Small,2025-03-31
5573,Quantum Software Developer,Quantum Computing,Dubai,227711,"Qiskit, Linear Algebra",Yes,Medium,2025-11-11
5574,Renewable Energy Engineer,Green Tech,Tokyo,74126,"Energy Modeling, Climate Data Analysis",Yes,Small,2025-10-20
5575,Smart Contract Engineer,Blockchain,Singapore,212198,"Ethereum, Solidity",No,Medium,2025-01-26
5576,Sustainability Analyst,Green Tech,Dubai,66521,"Energy Modeling, Climate Data Analysis",Yes,Large,2025-05-27
5577,Quantum Software Developer,Quantum Computing,Berlin,76957,"Linear Algebra, Qiskit",Yes,Large,2025-07-29
5578,Sustainability Analyst,Green Tech,Singapore,135063,"Energy Modeling, Climate Data Analysis",No,Small,2025-05-07
5579,AI Engineer,AI,Dubai,187755,"PyTorch, TensorFlow",No,Small,2025-05-09
5580,Renewable Energy Engineer,Green Tech,Singapore,52209,"Energy Modeling, Climate Data Analysis",Yes,Small,2025-06-20
5581,Smart Contract Engineer,Blockchain,Singapore,184211,"Solidity, Rust",No,Large,2025-03-07
5582,AI Engineer,AI,London,188323,"PyTorch, TensorFlow",No,Medium,2025-05-10
5583,AI Engineer,AI,Tokyo,148332,"Python, TensorFlow",Yes,Medium,2025-08-21
5584,Smart Contract Engineer,Blockchain,Tokyo,168458,"Ethereum, Rust",No,Large,2025-04-22
5585,Sustainability Analyst,Green Tech,New York,220705,"Climate Data Analysis, Energy Modeling",Yes,Medium,2025-10-05
5586,Smart Contract Engineer,Blockchain,New York,65226,"Solidity, Ethereum",Yes,Small,2025-09-15
5587,Smart Contract Engineer,Blockchain,Dubai,135290,"Rust, Ethereum",Yes,Large,2025-10-02
5588,ML Researcher,AI,Dubai,96109,"PyTorch, TensorFlow",Yes,Small,2025-07-20
5589,Smart Contract Engineer,Blockchain,New York,216508,"Rust, Solidity",No,Small,2025-01-24
5590,Quantum Software Developer,Quantum Computing,Tokyo,185161,"Qiskit, Quantum Algorithms",No,Large,2025-08-04
5591,AI Engineer,AI,Singapore,71349,"TensorFlow, Python",Yes,Large,2025-05-07
5592,Blockchain Developer,Blockchain,Singapore,52851,"Rust, Solidity",Yes,Medium,2025-09-16
5593,Quantum Researcher,Quantum Computing,Dubai,212937,"Qiskit, Quantum Algorithms",Yes,Medium,2025-11-07
5594,Quantum Software Developer,Quantum Computing,New York,129002,"Quantum Algorithms, Qiskit",No,Large,2025-04-22
5595,Blockchain Developer,Blockchain,London,130964,"Ethereum, Rust",Yes,Medium,2025-12-17
5596,Quantum Software Developer,Quantum Computing,Singapore,157207,"Qiskit, Linear Algebra",No,Small,2025-12-31
5597,Blockchain Developer,Blockchain,London,143395,"Ethereum, Rust",Yes,Medium,2025-10-09
5598,Sustainability Analyst,Green Tech,London,126836,"Climate Data Analysis, Energy Modeling",No,Medium,2025-08-28
5599,Sustainability Analyst,Green Tech,Dubai,86734,"Energy Modeling, Climate Data Analysis",No,Small,2025-07-29
5600,ML Researcher,AI,Tokyo,211606,"PyTorch, Python",Yes,Medium,2025-12-29
5601,Quantum Software Developer,Quantum Computing,London,233465,"Qiskit, Linear Algebra",Yes,Large,2025-06-11
5602,Renewable Energy Engineer,Green Tech,Singapore,87826,"Energy Modeling, Climate Data Analysis",Yes,Medium,2025-01-11
5603,Sustainability Analyst,Green Tech,London,53822,"Energy Modeling, Climate Data Analysis",Yes,Large,2025-12-20
5604,Smart Contract Engineer,Blockchain,Tokyo,117145,"Solidity, Rust",Yes,Large,2025-06-21
5605,Quantum Researcher,Quantum Computing,Berlin,196533,"Qiskit, Linear Algebra",Yes,Small,2025-03-16
5606,Smart Contract Engineer,Blockchain,Berlin,53863,"Solidity, Rust",Yes,Medium,2025-11-15
5607,Sustainability Analyst,Green Tech,New York,110574,"Energy Modeling, Climate Data Analysis",Yes,Small,2025-02-10
5608,AI Engineer,AI,London,227805,"TensorFlow, PyTorch",No,Small,2025-10-29
5609,ML Researcher,AI,New York,131140,"TensorFlow, Python",No,Small,2025-01-26
5610,Smart Contract Engineer,Blockchain,New York,204783,"Rust, Solidity",No,Large,2025-10-20
5611,Renewable Energy Engineer,Green Tech,Dubai,228183,"Climate Data Analysis, Energy Modeling",No,Small,2025-02-03
5612,Sustainability Analyst,Green Tech,Berlin,143924,"Energy Modeling, Climate Data Analysis",Yes,Medium,2025-09-06
5613,Data Scientist,AI,New York,63298,"PyTorch, TensorFlow",No,Small,2025-06-06
5614,Blockchain Developer,Blockchain,Berlin,88641,"Solidity, Ethereum",No,Large,2025-10-22
5615,ML Researcher,AI,London,85819,"PyTorch, TensorFlow",No,Small,2025-06-15
5616,Data Scientist,AI,Tokyo,67728,"PyTorch, Python",Yes,Small,2025-10-09
5617,Blockchain Developer,Blockchain,Dubai,183457,"Rust, Ethereum",Yes,Medium,2025-10-13
5618,Data Scientist,AI,Dubai,224558,"TensorFlow, PyTorch",Yes,Small,2025-01-30
5619,Quantum Software Developer,Quantum Computing,Singapore,160576,"Qiskit, Quantum Algorithms",Yes,Medium,2025-12-28
5620,AI Engineer,AI,Berlin,80471,"PyTorch, Python",No,Small,2025-12-06
5621,Quantum Researcher,Quantum Computing,Dubai,50079,"Quantum Algorithms, Linear Algebra",No,Medium,2025-09-29
5622,Quantum Software Developer,Quantum Computing,Tokyo,52042,"Qiskit, Quantum Algorithms",No,Small,2025-10-26
5623,Renewable Energy Engineer,Green Tech,Tokyo,164187,"Climate Data Analysis, Energy Modeling",Yes,Large,2025-01-19
5624,Quantum Software Developer,Quantum Computing,New York,135396,"Quantum Algorithms, Linear Algebra",Yes,Small,2025-09-14
